free_text,label_id
Kiều_Trung_Kiên tướng mới YaBa : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
Thế_là được rồi . anh_em đã rất cố_gắng rồi . Về làm stream chó anh_em thôi . Cuộc_chơi mà . Có lúc nọ lúc kia,0
Ăn_mặc riết không ra_NEG gì_NEG,1
Gọi_là báo nhưng chúng là bồi_bút của lũ cướp nên chúng tiếp_tay chó bọn cướp,2
Truyền_Thái_Y chưa mấy_NEG đứa > . < _NEG thầy_NEG còn_NEG bệnh nè,0
chúng_tao tuyên_giáo hân_hạnh tài_trợ chó nas thực_hiện chương_trình mị_dân này pew bưng bô said,2
E,0
Trạm nào cũng tăng_giá . Không đi_NEG qua_NEG thì_NEG đi_NEG vòng cũng mất tiền xăng . Bố là chính_quyền thì tất_nhiên bố có quyền,0
Rất thuyết_phục : grinning_face :,0
"Gel rửa tay khô mini đi ạ , chỉ từ 70k / chàng chuẩn usa : United_States :",0
"Đội mixi gaming thua cũng đúng thôi đó là đội mình nhường thái thôiv mọi người tâm_lý bình_thường anh độ muốn về nói_chuyện cày "" Hãy trao chó anh "" lên đã cố_tình thua để chiều ýa độ : grinning_squinting_face :",0
Đừng so_NEG sánh_NEG sống_NEG nhanh_NEG sống chậm mà hãy sống đẹp như những con thiên_nga của trai cốp sờ ki đi các bạn,0
Trung_Đinh ...,0
Tội anh mấy ông êy,0
Cắt_cổ các đối thủanh trung sát_thủ,0
Clear hương bia tắm không biết_NEG sạch_NEG không_NEG nhưng hơi say,0
Xài tiền le,0
"Có_thể các bạn chửi chúng_nó là ngu_nhưng mà đó là chúng_nó lo chó con_cháu đấy , có_điều không phải_NEG con_NEG cháu_NEG các_NEG bạn thôi . Xong phi_vụ này con_cháu nó đổi màu hộ_chiếu các kiểu hết : pacman : ery_happy :",2
Đan_Độ : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
Chị chửi hay quá chị ơi ? E luôn ủng_hộ chị,0
Thiếu_răng ... Phát_âm không chuẩn ... _NEG,0
Xem mèo tôm bị bản_quyền là bay jeenh đấy,0
Già mà non quá : rolling_on_the_floor_laughing :,0
Nói_chung cũng tạm thôi anh_em ạ . . Không hay lắmnội dung btgiật mình đùnh đùng ấy . .,0
978781847,0
gặ p idol Nam blue không tộ_NEG c_NEG trưở_NEG người : _NEG pacman : ery_happy :,0
giống chứ .,0
anh_em cẩn_thận đừng lái_NEG máy_NEG cày_NEG sau_NEG khi uống rượu nhá,0
Đợi lâu nhưng không hối_NEG hận_NEG tại_NEG Hai_NEG quá,0
Lộc Thành Đặng anh ba tan xác : rolling_on_the_floor_laughing : ) ) ),0
Mạnh_Phúc lũ súc_vật . Quê tôi : loudly_crying_face :,2
Khá ưng : cute :,0
Ngộ ghê tao ? Cách_ly là để an_toàn chứ bộ . Lỡ bản_thân có bệ nh thì sao ? Không nói_NEG tới_NEG chuyệ_NEG n_NEG lây chó người khác hay không nhưng khi mang bệ nh mà không đi_NEG khám_NEG hay cách_ly để chữ a trị thì sống đượ c sao ? Thà chết chứ không muố_NEG n_NEG số_NEG người_NEG à ?,0
Lại được phát_triển tắm sông địt lịch,0
bạn phán chuẩn vc : smile :,0
"A_ha chào cụ tiên_sư trần mần , hay mình khoái nghe hài của cụ , coi_chừng cụ nhé em NCov nó quặc vô là cụ đi đấy , còn giờ này cụ chỉ có dương_vật teo chứ sao mà cúm dơi cúm mèo được",0
"địt_mẹ trang này phản_động mọi người ạ . THP là doanh_nghiệp nhà_nước làm gì có chuyện sai_trái bao_giờ , bọn nó đào buồn lấy cặn đấy .",2
Tao đã reply rồi !,0
bình_luận xem còn fan cứng không : face_with_tears_of_joy :,0
Nhìn chị_em không biết_NEG lgbt_NEG đâu_NEG,0
Chuyện nà y bì nh thuong rui không ai_NEG quan_NEG tâm_NEG đâu . _NEG,0
Anh ấy có kq âm_tính rồi ạ .,0
1 từ : cút : middle_finger_light_skin_tone :,0
Nam_mo a đi da phat,0
Bên mĩ nổi tieng đánh bom,1
Bả nó i gì ̀ vậ y mọ i ngườ i : face_with_tears_of_joy :,0
"Nga "" chiếm "" đảo của Nhật : Thế_ad ủng_hộ đánh nhau đi . Hay ad qua Tàu tự_sát nhé . Em ủg hộ 2tay",0
Ông trần dần nói tổng_thống phải nge hé hé đúng tự_do ngôn_luận,0
"Khổ bố lân ép cụ quá , nhưng phải nói cụ còn khỏe và sung lắm , chứ đâu có lởm_khởm như đào tụt quần và phan kỳ_nhông",0
tự nhận mình là thằng mặt heo,2
Maruko_Linh gấu tró à,0
Nguyễn Bảo Nguyen_Bao Minh lời hứa năm xưa,0
"THP sai thì tẩy_chay , còn tml này cũng hay_ho đ ' gì , nó mà không bị_NEG kiện_NEG thì_NEG cũng_NEG ngậm tiền rồi kệ con mệ tất_cả bọn mày uống nước_đái ruồi , bênh ngu vll",2
Thầyvụ này sao thầy,0
Bọn bò đỏ ngu hết thuốc chữa ! GDP của vc phải 15 năm nữa mới bằng Thái_lan !,2
Ba cát lạng,0
Nghe tiếp đoạn cuối đúng là loại phát_biểu của loại lớp ba trường làng cộng với văn_hoá thô_lỗ nhất hành_tinh . Huỳnh minh lực mà quảng khôn_lỏi kiểu này thực_sự bó_tay luôn tóm lại quá_sức vô văn_hoá,0
hop ly vậy_luôn,0
Bỏ tật ngựa : pacman : ery_happy :,0
Nha ba nay o gan kho đần no banh xac,2
Đang say nhỉ,0
Thương Hoàng thích trang này ngay để chúng_tao cùng bàn_luận : laughing :,0
Chui hay qua em oi,0
Nguyễn Trọng_Hiệp : pacman : ery_happy :,0
Nhìn tướng của nhà tiên_tri mà tôi thấy bần_tiện lưu_manh thế_nào í,2
Bún bean mắm shrimp : pacman : ery_happy :,0
Sn 97 bán hàng 10 năm bán hàng từ hôi 13t hả má,0
Phạm_Ánh sao bim bim cũng cần xịt thế ạ : astonished_face :,0
Ai chưa có_NEG dép_NEG hịn_NEG để_NEG đi thì ib em nha,0
Căng rồi_đây,0
đợi anh Độ mua về test rồi chị xài thử : pacman :,0
rồi làm được gì tụi nó ? đéo làm_NEG được_NEG gì . _NEG Tiền_NEG này chia chó lũ dlv hvb cộng con hết rồi,0
An vao là không sống_NEG được_NEG tôi_NEG 100tuoi_NEG đâu nhé,0
đăng_kí ở đâu,0
Như có bác Sèo trong ngày vui đại_thắng .,2
Chị ba là mẹ của cẩm sục kẹc,2
Hưng_Phạm khi nào nó trao tao,0
Xao : laughing : mà noi không so_NEG meo_NEG mieng_NEG nhi_NEG,2
Chị ba tiề n chị như miế người giấ y chù i : laughing : em ne mặ tao chị xấ u hơn : laughing : em nữ a ne chị ba chị sủ a nhiề u vậ y em không cầ_NEG n_NEG đồ_NEG người_NEG tiề n vơ bẩ n củ a chị,2
Hóng abe làm game thêm hard chó học_sinh mãn nhãn,0
đó là sự tinh_tế kèm theo một_chút vãi_lồn .,1
Chinh Nguyen vấn_đề là chị giàu,0
Sợ bay màu : pacman : ery_happy :,0
RĂNG MINH HIẾ U LÀ MỞ ĐÂU ĐẸ P mà ̀ TRẮ người QUÁ XÁ ĐẸ P LẮ mày NHÉ,0
Đoàn Duy_Diện ké địa_chỉ đi bác : <,0
DMChú người bây sủ a bậ y cò n nó ià . Nguò i tao nó i câu nà y chú người bây đị ch ra câu khá c . Nó i nguyên_văn thì có phả i hay hơn không,2
Nhưng gọi biệt_danh thôi đừng kèm_NEG tên_NEG bố_NEG mẹ ! _NEG,0
Hai chục nà,0
dạ chó em hỏi chị 3 vàng_ngọc còn 2 viên ngọc gia_bảo không,0
Trần_Nhựt Linh_nè,0
Bởi_vậy khi gậy như_ý quẩy xuống biển cá tôm chết hếtnghi án tôn ngộ không đang_NEG ở_NEG hà_NEG tĩ_NEG nh,0
"Bậy rồiad đăng bài vậy nhiều cháu bò lại sồn lênphải có "" liềm "" tin tuyệt_đối vào đường nối chính_sách của Đoảng Trung_Khựacứ đăng bài kiểu này là mấy cháu bò hoang_mang lắm : pacman : ery_happy :",2
: smile : ATM Cao_Lãnh,0
Toang con_mẹ_nó_rồi top 4 chưa có_NEG mà_lại thế lày : pacman : ery_happy :,1
đi vào nhà Bùi_Tiến_Dũng nhá !,0
Long_Duy Đào không có_NEG đâu_NEG ôạ : _NEG crying : ( _NEG,0
"Vì đâu mà họ phải làm thế , con giun xéo lắm cũng quằn ,",0
đón trung quốc sang chiếm nước : pacman : ery_happy :,2
Ông lân không cười_NEG à : _NEG pacman : _NEG ery_happy : _NEG,0
Vu Thuy Bich_Vy cai nết ia md ne : rolling_on_the_floor_laughing :,1
Kk,0
Em được 975 công_dân anh có thưởng gì không ? ? : rolling_on_the_floor_laughing :,0
linh vật : pacman :,0
Quá chuẩn,0
Cái đó là động_lực để ổng thắng á,0
Huyền Khánh_Phùng giống vậy_luôn,0
được thầy,0
Vừa viết vừa : thinking_face :,0
Vì những bài nhạc_vàng là bất_hủ ...,0
Ở một nơi nào đó : pacman : ery_happy :,0
Thần_kinh nhỉ,1
đần ban không_trung . _NEG De_NEG bua_NEG nao_NEG qua Cali thu * ? phoi ong Tr D coi trung không . Co chem thi 1 nhat thi 8 Tr D cũng đi doi thoi .,2
nhìn dơ dơ sao áớn cả lạnhcùng người miền tâyma thấy bà này ghê quá mà nói hot_girl .,2
Lường Văn_Đức như ngày_mai thúy ấy,0
Chúng_tao sẽ hát Tộc Ca vào mỗi thứ 2 đầu tuần : rolling_on_the_floor_laughing :,0
Đánh kẻ chạy đi không ai_NEG đánh_NEG kẻ_NEG chạy_NEG lại thôi_thì về Việt_Nam chó vào showbiz,0
thương cô người phụ_nữ mạnh_mẽ,0
"Sản_phẩm_chất_lượng để phục_vụ một lũ “ cực_kỳ thuyết_phục ” bị đi căn giai_đoạn cuối quả phí_phạm . Toàn bọn bại não , thoái_hoá văn_hoá . Cứ tưởng thế_là hay_ho .",2
Chủ_tịch gì mà tốt thấy ghê,0
"Thế rốt_cuộc "" chu cà_mo "" nghĩa_là gì thế mọi người",0
Như lày cơ : ' >,0
Xã_hội chó má vốn không công_NEG bằng_NEG,2
Duy Văn_công_nhận vào xem hồi_hộp vậy_luôn xem xong kiểu phí 2 tiếng xem phim vậy_luôn,0
Chơi_đồ mới có sức đề_kháng tránh dịch,0
Mãi yêu Thầy : heart : 20 / 11 vui_vẻ ạ : *,0
Abe stream bên kênh nào dạ,0
"địt_mẹ cái luật ở việt nam sửa đi sửa lại chúng_nó vẫn rút được kinh_nghiệm hết lần này qua lần khác . Tốt nhất_là cắt chức hoặc tử_hình đéo nói_NEG nhiều_NEG với_NEG quan_NEG chức , tụi nó nhiều tiền chạy_án lắm",2
Ơ : pacman : ery_happy : sao tòi súng lại giơ ngón_giữa thế kia,0
không làm_NEG mà muốn có_ăn thì chỉ có_ăn ... ... .,0
Mini Tae_cai lồn,2
Ad chẳng biết_NEG con_cặc_NEG gì_NEG cả . _NEG Ổng nói đúng rồi . không có_NEG tranh_NEG giành_NEG gì_NEG hết . Họ rất đồng_lòng và tất_cả mọi việc mọi vị_trí đều được sắp_xếp cả .,2
Tình_hình là anh_em đánh 01 và 11 nhé,0
Coi cười rụng nụ,0
được vãi_lồn anh ui : rolling_on_the_floor_laughing : ) ) ) ) ) ) ) ) ) ) ) ) ) ) ),0
Càng lớn càng thấy cô_đơn .,0
quàoo đỉnh kao ghee,0
Họp_báo xong rồi thông_báo à ? Hài,0
Khá Trần tại họ muốn KICM bị nhiều dlike và Jack được nhiều thích để trả_thù thôi . Chứ bài này dợ tệ,0
"Chỉ cần chặn từ bức tường vt 17 , nam Bắc_phân ranh sẽ trả_lời ngay ai cần ai ? ? Để bk không phải_NEG nuôi_NEG nk_NEG như_NEG bọn chúng từng lếu_láo . Hiện_tại nk đang bị ĐÔ_HỘ bởi bk , thế_mà mn vẫn vui vẽ vì cảm_thấy mình không đủ_NEG NÍ_NEG nuận_NEG đành_NEG câm như_hến để nhờ ơn ỉa đái từ bk",2
không không_NEG không_NEG bao_NEG giờ_NEG tha lỗi chó nó,0
địt_mẹ bọn trung quốc chó,2
Hồ_sơ đăng_ký sao ad,0
"Cỗ_bàn thế này vẫn chén được anh_em nhể Gấu Bốn Mắt , Phạm_Phương_Nga , Độc Muỗibọn mày chỉ có không ăn_NEG cứt_NEG nát_NEG và lá xoan thôi",2
Em 2k5 cũng fan khánh Phương_nè,0
Chị ba giúp_đỡ e chị,0
Quốc Hùng phải thế này : middle_finger :,0
"Người miền Tây lúc_nào cũng thiệt tình , dễ_thương vậy đó",0
Tranh biế mày họ a,0
Dạy Bơi Trẻ_Em từ 37 tuổi và Người_lớn SaigonKidswim,0
Nhin a châu đang yêu quá ?,0
bây_giờ mới hết dịch nhỉ : sad : (,0
Chuẩn ! !,0
Chúc hoàng lân và trần dần sức_khoẻ,0
Ly_Ly tạo 1 kiểu tôi_biết Ky,0
Anh Ba_Sa_Đéc,0
Còn gượng được lúc_nào thì ráng nha ông . Tụi chau bỏ mê game vì . Hài của ông á,0
Thầy có hướng_nghiệp nghề này không zạ : _NEG face_with_rolling_eyes : _NEG,0
Trông_thế thôi chứ ông Độ_khỏe phết đấy anh_em ạ : face_with_tears_of_joy :,0
Hóng quá thầy ơi,0
"Nguyễn Loan bạn đừng buồn , _NEG anh_NEG mình_NEG chỉ_NEG khoe là anh có nhìu quần thui",0
Chữa hay quá chi oi,0
chó anh_em nhìn kênh ba tú lần cuối,0
Bo truong chó,2
Hoa_hậu Việt_Nam : Phùng Thanh_Độ : flushed_face :,0
Ngộp ngạt thì lên rừng mà ở nha_anh,0
khóc hết nước_mắt : face_with_tears_of_joy : : face_with_tears_of_joy :,0
Không biết_NEG Anh_NEG Tuân_NEG có_NEG ngy chưa nữa : _NEG relieved_face : : _NEG relieved_face : _NEG mê_NEG ảnh quá,0
Nhìn cái mặt Trần_cọp là thấy hài rồi hh,0
Ơ_post này không thấy_NEG cà_NEG khịa_NEG anh_NEG Bom nhỉ : pacman : ery_happy :,0
: face_with_open_mouth :,0
Này chắc là chị của anh độ hỉ .,0
Thầy tôi còn đi đóng phim nữa mờ : pacman : ery_happy :,0
có bán vỉ 2vien dùng thử không,0
"Quá mất_dạy . Đồng_bọn với con Bò Thái_Ngọc_Nhiên ở An GiangLũ Cầu Cá_Móng quê_mùa vô họ c mất_dạy lại tham tiền vô đối bất_chấp sĩ_diện ( vô chổ làm Hộ_Chiếu thấy rất nhiều chị_em cá gô bỏ trong gổ chuẩn_bị xuất_ngoại qua . . Sing , Mã làm diệc gì chắc ai cũng biết ngoài bọn như con Linh Lờ qua Hàn , Đài_chống lầy kiếm lúa",2
Muốn bán hàng thì phải là chủ cửa_hiệu,0
1h rồi : pacman : ery_happy :,0
Cực_kì thuyết_phục : pacman : ery_sad :,0
Vũ_Thị_Trang Nhung_Idol nó phải khác,0
Nước_hoa từ Pháp không đó150k_NEG 2_NEG chai_NEG đó_NEG,0
Nguyễn_Thịnh 6 múi luôn kìa,0
Bùi Trường Singed nữaa : rolling_on_the_floor_laughing :,0
"Nghèo mà má cô làm_sao có 100 cây vàng , mà ẹ có 100 cây vàng thì sao cô nghèo ~ ~",0
Câu cữa miệng địt má nó : beaming_face_with_smiling_eyes :,1
Chị linh đẹp mà duyên,0
Kết_quả của việc ib chó Thương đây ạ,0
"Thầy đánh như thế_là ổn_áp rồi , đặc_biệt cái giáo_án nhường shutdown chó quái là quá ổn_áp luôn , yêu thầy : cute :",0
Cảm_ơn thầy vì tất_cả ! !,0
Đầu bui,1
: pacman : ery_happy : mày biết tại_sao không thằng_NEG ngu_NEG vì_NEG đứng_NEG đấy ngăn_ngừa phòng_chống hiệu_quả nhất cái loại ngu_dốt như mày nên học lại đi đã không hiểu_NEG ý_NEG người_NEG khác_NEG đã vào bình_luận người tao chửi chó nhục mặt lắm thân : smile : còn tao chưa nói_NEG gì_NEG là_NEG văn_NEG hoá hay không văn_NEG hoá_NEG tao_NEG đang_NEG muốn nói ý_thức của các ông say rượu khi tham_gia giao_thông,2
Mạng gì cũng ... . : sad_but_relieved_face :,0
Thì ? Là cái gì vậy,0
xuất_sắc luôn : cute :,0
Mộc_Ca hoặc là nghĩ Bo là nít ranh hỉ mũi chưa sạch : _NEG rolling_on_the_floor_laughing : _NEG,0
Trần_Quốc Việt yêu gì dẹp hết,0
Ngoan vãi cức,0
Chẳ người caption địṭ người chạ mày tớ i lò người tự trọ người củ a thằ người trộ mày vặ tao thớ tấ y mà ̀,2
quan_chức để lại cức đái chó đờií lộn ! cái đức .,2
"DMthằng assmin này phản lại cái độngbố nó thông minhtài giỏi mới làm lãnh đạonó có gen đi truyền_thông minhtài giỏi đó mới làm lãnh_đạo như bố nókhông lẽ mày muốn thằng phụ bếp làm "" tủ lạnhthằng thiến heo làm TBTvvDM có mà xuống hố cả nút đất_nước này ahDM ...",2
chủ 3 tiệm bánh_mì a ưi : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
Phạm Văn Đồng bớt ngu đi được rồi,2
mày vặy á hả : face_with_tears_of_joy :,0
Vie Nguyễn đâu_đó thấp_thoáng hình_dáng c ấy không hà_NEG,0
đượ c đấ y,0
Đó là một câu_chuyện rất ý_nghĩa : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
lớn mấy tuổi_đầu rồi nói chó như thằng không não ? ? _NEG Vẫn_NEG cố_NEG làm_NEG trò ngu_si của mình để câu view ? ? Não cá_vàng éo hiểu_NEG sao_NEG được_NEG làm_NEG youtuber : pacman : ery_happy : bệnh_hoạn vãi_cả_lồn chửi chó càng bị bệnh nặng : pacman : ery_happy :,2
Thanh_Hoá cũng thế,0
Đoàn_Sơn đợi bữa nào đi,0
"Sua cap thi lien quan den bang thong quoc te , chu noi dia van bình_thường . Ad ngu ngu : pacman : ery_happy :",2
Hải_Long Leito cười vậy_luôn luông,0
Quỳnh_Dâu_Tây biết là đi có cặp . Nhưng mua ở ngoài tiệm hoải sản sao mà có cặp được b .,0
"Phạm Trần_Nhật_Quang_Anime đã vào đâu mà đòi rút , chắc có Nả hay Bi Rồng gì thôi .",0
"Lúc đi không có_NEG màu , _NEG lúc_NEG về_NEG có màu : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :",0
Bà này là con_gái thiệt hay sao vậy mọi người,0
Chúng_mày không đi_NEG chơi_NEG với_NEG người_NEG yêu à .,0
Ông_tổ hài bolsa .,0
Chị vàng_ngọc ít mất_dạy hơn chị ba,2
Tuổi đó mà làm lãnh_đạo ở VN thì chắc_chắn là ” rau_sạch ” của sếp ... . : face_with_tears_of_joy :,2
Chrissy_Ho thiệt là không biết_NEG kiềm_NEG chế_NEG gì_NEG trơn trọi : pacman : ery_happy :,0
1tr thích rồi nhé : face_blowing_a_kiss :,0
Thi nhau add : rolling_on_the_floor_laughing :,0
Ghé shop em lựa đồ Unisex và Hàng QC siêu xinh các bác ơi : collision : : tangerine : : collision : Shop em bao check hàng trước khi nhận nha : clapping_hands_medium - dark_skin_tone : : black_heart :,0
Haha trend mới mà,0
Thầy đang quay tay nha mọi người,0
Thanh_Trà_Trương ? ?,0
Loanh_quanh đằng đít lại đằng đầu . Vẫn là một lũ xạo lồn với nhau . Giờ khó kiếm_ăn quay Ra cắn_xé,2
